Scraping_Date,Type,Description,Bedrooms,Bathrooms,Area,Down Payment,Location,Price
2025-03-31,Apartment,Spacious garden apartment for sale with modern design in the Fifth Settlement - at a special price and easy installments available.,2,2,127 Sq. M.,"Down payment: EGP 991,350","5th Settlement, New Cairo, Cairo","7,435,125"
2025-03-31,Chalet,Lowest Price Resale Chalet Luxury Furnished sea View At The Best Location,2,2,127 Sq. M.,N/A,"Marassi, North Coast, Matruh","17,500,000"
2025-03-31,Apartment,Apartment for sale in October at a special price (strategic location) - installments available!!,3,3,180 Sq. M.,"Down payment: EGP 425,000","Hadayek October, Giza","6,375,000"
2025-03-31,Apartment,"Unmissable opportunity! Apartment for sale in October, strategically located, with a special discount on cash payment!! Easy installments are also ava",3,3,140 Sq. M.,"Down payment: EGP 325,000","Hadayek October, Giza","4,875,000"
2025-03-31,Apartment,Fully Finished 152 sqm Apartment for Sale in the Heart of October – Monthly Installments Starting from Just 11K!,3,3,152 Sq. M.,"Down payment: EGP 322,500","Badya Palm Hills Compound, 6th of October, Giza","10,750,000"
2025-03-31,Apartment,"Own your fully finished ultra super lux apartment in Southern Lotus – just one row behind Clubs Street, a minute from Sodic Square & South 90 Street!",3,2,150 Sq. M.,N/A,"5th Settlement, New Cairo, Cairo","5,100,000"
2025-03-31,Penthouse,**Neo lakes– Own Your Luxury Home in Prime Mostakbal City!,2,2,158 Sq. M.,N/A,"Neo Gardens, Mostakbal City, Cairo","7,744,800"
2025-03-31,Townhouse,Townhouse corner villa in the heart of the first settlement next to Cairo Airport and Gardenia Heights Direct on the Suez Road with 50% Discount,3,2,160 Sq. M.,N/A,"1st Settlement, New Cairo, Cairo","9,000,000"
2025-03-31,Apartment,Ground floor apartment with a garden next to the Mid Ring Road & Sokhna Road in a prime location on the lake - in the Sixth Settlement from La Vista,3,3,158 Sq. M.,"Down payment: EGP 600,500","6th Settlement, New Cairo, Cairo","12,010,000"
2025-03-31,Chalet,"The last 3-BR penthouse chalet, Ready To Move & fully finished, directly on pool in Blue Blue Ain Sokhna, with a 40% discount",3,2,120 Sq. M.,N/A,"Blue Blue, Ain Sukhna, Suez","5,760,000"
2025-03-31,Townhouse,"For sale, a townhouse with a sea view on El Alamein Towers, immediate delivery + installments up to 10 years in Mazeine",5,4,310 Sq. M.,N/A,"Alamein Towers, North Coast, Matruh","14,000,000"
2025-03-31,Apartment,Your Apartment in the Heart of the New Capital in the Most Luxurious Compound with Ultimate Privacy and Luxury! 🏡✨,3,3,144 Sq. M.,N/A,"Armonia, New Capital City, Cairo","4,175,919"
2025-03-31,Chalet,chalet for sale in amwaj / north coast Sidi Abdelrahman fully furnished ready to move,3,1,136 Sq. M.,N/A,"Amwaj, North Coast, Matruh","9,000,000"
2025-03-31,Villa,villa for sale 600 m with open view in front of rehab city in the fifth settlement in installments,6,6,600 Sq. M.,N/A,"Rehab City Compound, New Cairo, Cairo","12,907,727"
2025-03-31,Apartment,"With a minimal down payment, you can own an apartment in the heart of the Fifth Settlement.",3,3,196 Sq. M.,"Down payment: EGP 1,100,000","5th Settlement, New Cairo, Cairo","22,000,000"
2025-03-31,Chalet,Exclusive  Offer 10% Down Payment Over 8 Yrs Installments Prim Location Sea View,2,2,95 Sq. M.,0% Down Payment,"Salt, North Coast, Matruh","9,000,000"
2025-03-31,Penthouse,Receive immediately the best penthouse division and pay in installments at your convenience over the longest repayment period of up to 10 years.,4,4,234 Sq. M.,N/A,"Galleria Moon Valley Compound, 5th Settlement, New Cairo, Cairo","18,600,000"
2025-03-31,Apartment,Get Apartment 15% DP Fully Finished Installment6 Years Landscape View In AL Karma Kay,3,3,163 Sq. M.,0% Down Payment,"Karma Kay Compound, Sheikh Zayed, Giza","5,205,000"
2025-03-31,Villa,Standalone villa for sale in The Yard North Strike Compound in Sheikh Zayed with a 10% down payment and facilities over 10 years,5,5,270 Sq. M.,"Down payment: EGP 1,853,100","Zayard Compound, Sheikh Zayed, Giza","18,531,000"
2025-03-31,Apartment,Apartment for sale with a 50% cash discount in Taj City Compound in front of Cairo International Airport,3,3,166 Sq. M.,N/A,"Taj City Compound, 1st Settlement, New Cairo, Cairo","6,500,000"
2025-03-31,Chalet,"Fully finished chalet for immediate delivery in the Latin District, El Alamein",3,2,177 Sq. M.,N/A,"Latin District, North Coast, Matruh","2,300,000"
2025-03-31,Apartment,An unrepeatable opportunity! Apartment for sale in a prime location in the heart of the Fifth Settlement (special price) with installments available f,1,1,72 Sq. M.,"Down payment: EGP 662,400","5th Settlement, New Cairo, Cairo","6,624,000"
2025-03-31,Villa,Fully Finished Standalone Villa  facing north for sale with Installments till 2030 in Soul By Emaar - North Coast,3,4,339 Sq. M.,"Down payment: EGP 33,844,989","Soul, North Coast, Matruh","72,317,276"
2025-03-31,Apartment,Exclusive Offer 30% Cash Discount Get Service Apartment Sea View Prim Location,2,2,110 Sq. M.,0% Down Payment,"Fouka Bay, North Coast, Matruh","10,000,000"
2025-03-31,Apartment,Luxury Finished  Loft  Resale Installment  Landscape View At The Best Location,2,2,149 Sq. M.,"Down payment: EGP 2,946,000","Solana, Sheikh Zayed, Giza","9,580,000"
2025-03-31,Apartment,Live the Ultimate Sports Lifestyle in the Heart of the New Capital – Your Home in an Integrated Sports Community! 🏡⚽,4,2,169 Sq. M.,N/A,"Scene 7, New Capital City, Cairo","5,007,027"
2025-03-31,Apartment,Your apartment is ready for inspection now. Receive immediately with the lowest down payment and installments over 10 years.,3,3,158 Sq. M.,"Down payment: EGP 1,065,000","Galleria Compound, 5th Settlement, New Cairo, Cairo","21,300,000"
2025-03-31,Apartment,Without Down Payment 0% over 10 Years installments Prime Apartment Landscape View prime Location in Telal East,2,2,135 Sq. M.,0% Down Payment,"Telal East, 5th Settlement, New Cairo, Cairo","5,700,000"
2025-03-31,Apartment,Spaecial Offer Own Luxury Apartment Without Down Payment Over 12Years Installments At The best Location In New Cairo,2,2,153 Sq. M.,0% Down Payment,"Taj City Compound, 1st Settlement, New Cairo, Cairo","8,000,000"
2025-03-31,Apartment,Apartment for sale in a premium location under market price,3,3,152 Sq. M.,"Down payment: EGP 7,600,000","O West Compound, 6th of October, Giza","9,639,706"
2025-03-31,Apartment,🏆 Own Your Apartment in the First Fully Integrated Sports Compound in the New Capital – Only 4% Down Payment & Installments Up to 10 Years! 🏡🎾,3,3,148 Sq. M.,"Down payment: EGP 173,557","Scene 7, New Capital City, Cairo","4,338,937"
2025-03-31,Chalet,Lowest  Down Payment 5%Get  Chalet Over 8 Yrs Sea View Prim Location,4,4,175 Sq. M.,0% Down Payment,"Plage, North Coast, Matruh","13,000,000"
2025-03-31,Apartment,"Apartment for sale, 160 meters, with installments over 12 years, in Eelaf Residence Compound, New Cairo",3,3,160 Sq. M.,0% Down Payment,"Eelaf Residence Compound, 1st Settlement, New Cairo, Cairo","7,500,000"
2025-03-31,Apartment,🏡 Inspect Your Fully Finished & Ready-to-Move Apartment in a Prime Location in the New Capital!,2,2,105 Sq. M.,N/A,"R8, New Capital City, Cairo","3,383,337"
2025-03-31,Chalet,"Chalet for sale 110 m at a special price,Ready to move , fully finished, in Amwaj Village - Sidi Abdel Rahman",2,2,110 Sq. M.,N/A,"Amwaj, North Coast, Matruh","7,150,000"
2025-03-31,Apartment,Exclusive Pay 5%Down Payment Get Apartment Installments Over 10 Yrs Landscape View,3,3,160 Sq. M.,0% Down Payment,"Karmell Compound, Sheikh Zayed, Giza","7,500,000"
2025-03-31,Townhouse,Luxury Finished Townhouse Resale Landscape View In Very Prime Location,3,4,210 Sq. M.,0% Down Payment,"The Estates Compound, Sheikh Zayed, Giza","14,985,000"
2025-03-31,Apartment,Ready to move fully finished apartment by sodic near Beverly hills,3,3,158 Sq. M.,"Down payment: EGP 725,000","VYE Sodic Compound, Sheikh Zayed, Giza","14,500,000"
2025-03-31,Chalet,Chalet with Alamein Tower View Lowest Price in Porto Cruise in Alamein City North Coast,1,1,45 Sq. M.,"Down payment: EGP 611,000","Golf Porto Marina, North Coast, Matruh","2,860,000"
2025-03-31,Chalet,Chalet 7th Floor installment in Porto Alamein North with View Of Alamein City,1,1,49 Sq. M.,"Down payment: EGP 870,000","Porto Golf Marina, North Coast, Matruh","3,445,000"
2025-03-31,Chalet,Eid Offer 5% Down Payment Get  Chalet Over 8 Yrs Sea View Prim Location,3,3,107 Sq. M.,0% Down Payment,"Plage, North Coast, Matruh","7,000,000"
2025-03-31,Apartment,Apartment for sale in a compound with all services and installments up to 10 years,3,3,153 Sq. M.,"Down payment: EGP 810,000","5th Settlement, New Cairo, Cairo","16,200,000"
2025-03-31,Apartment,"For sale, an apartment in O West Compound, with a distinctive view inside the compound, at the best price in the compound, from the owner",2,3,124 Sq. M.,"Down payment: EGP 3,220,000","O West Compound, 6th of October, Giza","7,082,000"
2025-03-31,Apartment,**Neo Gardens – Own Your Luxury Home in Prime Mostakbal City!,2,2,120 Sq. M.,N/A,"Neo Gardens, Mostakbal City, Cairo","5,978,028"
2025-03-31,Apartment,🏡 Ready to Elevate Your Lifestyle? Your Apartment in Oia is Ready for Immediate Move-In! 🔥,3,2,154 Sq. M.,"Down payment: EGP 423,500","OIA, New Capital City, Cairo","4,235,000"
2025-03-31,Apartment,🔥 Immediate Delivery! Own Your Luxury Apartment in the Heart of the New Capital – Get an Instant Discount Equal to Your Down Payment! 🚀,3,3,177 Sq. M.,"Down payment: EGP 690,300","Pukka, New Capital City, Cairo","6,903,000"
2025-03-31,Apartment,Own Your Unit in the First Fully Integrated Sports Compound in the Heart of the New Capital – A Healthy Lifestyle & a Profitable Investment! 🏡⚽,3,2,144 Sq. M.,N/A,"Scene 7, New Capital City, Cairo","4,266,343"
2025-03-31,Apartment,"Own a Unit in the First Fully Integrated Sports Compound in the New Capital – Luxury, Sports, and a Profitable Investment! 🏡⚽",5,3,200 Sq. M.,N/A,"Scene 7, New Capital City, Cairo","5,925,476"
2025-03-31,Apartment,🌟 Green Avenue – Own Your Unit Now & Get Instant Delivery with a Stunning View of the Green River! 🌿🏡✨,3,3,196 Sq. M.,"Down payment: EGP 469,224","Green Avenue, New Capital City, Cairo","4,692,240"
2025-03-31,Chalet,Special offer0%dp finished chalet direct on lagoon,2,3,90 Sq. M.,"Down payment: EGP 222,500","Makadi Heights, Hurghada, Red Sea","8,900,000"
2025-03-31,Chalet,Porto Alamein Atlantis Chalet with 877K Down Payment infront of Alamein Towers,1,1,45 Sq. M.,"Down payment: EGP 877,000","North Edge Towers, North Coast, Matruh","2,542,000"
2025-03-31,Apartment,Looking for luxury living and a secure investment? Own a unit now in the best R7 project with a prime location and unique design for ultimate comfort!,2,2,127 Sq. M.,N/A,"BOARDWALK, New Capital City, Cairo","2,784,375"
2025-03-31,Apartment,"""🔥 Pukka – Prime Location, Ultimate Luxury, Smart Investment! 💰🏡""",3,2,148 Sq. M.,N/A,"Pukka, New Capital City, Cairo","5,733,000"
2025-03-31,Apartment,"107 sqm apartment for sale in Madinaty, in front of Open Air Mall, in B1.",2,1,107 Sq. M.,N/A,"Madinaty, Cairo","4,800,000"
2025-03-31,Apartment,ready to move fully finished apartment in sheikh zayed- village west-dorra over 5y,3,3,163 Sq. M.,N/A,"Village West Compound, Sheikh Zayed, Giza","5,400,000"
2025-03-31,Apartment,"Apartment for sale, immediate delivery, in Mostakbal City, Hassan Allam, with an area of ​​​​195 square meters",3,3,195 Sq. M.,"Down payment: EGP 1,660,000","Haptown, Mostakbal City, Cairo","16,600,000"
2025-03-31,Apartment,ready to move fully finished apartment in village west-DORRA over 5years,3,3,167 Sq. M.,N/A,"Village West Compound, Sheikh Zayed, Giza","6,000,000"
2025-03-31,Apartment,"In the Pyramids View, an apartment in View Crystal Lagoons, with installments over 9 years, inside a compound that is already inhabited and lived in",2,2,174 Sq. M.,0% Down Payment,"Joulz Compound, 6th of October, Giza","14,000,000"
2025-03-31,Apartment,"Palm Hills New Cairo, fully finished apartment with installments over 10 years",2,2,115 Sq. M.,0% Down Payment,"Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","10,000,000"
2025-03-31,Townhouse,Townhouse at the lowest price and with installments over 9 years with an open view inside Owest,3,3,270 Sq. M.,0% Down Payment,"O West Compound, 6th of October, Giza","14,070,000"
2025-03-31,Townhouse,Townhouse at the lowest price and with installments over 9 years with an open view inside Owest,3,3,270 Sq. M.,0% Down Payment,"O West Compound, 6th of October, Giza","14,070,000"
2025-03-31,Apartment,🏡 Luxurious Apartment for Sale – Fully Finished with 10-Year Installments in a Prime Location Compound,3,3,186 Sq. M.,0% Down Payment,"New Heliopolis, Cairo","1,710,000"
2025-03-31,Apartment,Looking for a Fully Finished Apartment with ACs? Your Chance to Own in the Heart of R7! 🏡✨,2,1,129 Sq. M.,N/A,"Rivan, New Capital City, Cairo","4,895,962"
2025-03-31,Chalet,Last Finished Chalet 110m For Sale In Fouka Bay North Coast,2,2,110 Sq. M.,N/A,"Fouka Bay, North Coast, Matruh","9,600,000"
2025-03-31,Chalet,Directly on sea beach house modern finished +ACs in PLAGE by Mountain View in Sidi Abdel Rahman North Coast next to Hacienda Bay and Marassi,3,3,150 Sq. M.,N/A,"Plage, North Coast, Matruh","3,800,000"
2025-03-31,Apartment,"If you're looking for a fully finished apartment with ACs, now's your chance to own your home in the heart of R7! 🏡✨",3,3,180 Sq. M.,N/A,"Rivan, New Capital City, Cairo","6,021,960"
2025-03-31,Apartment,"Looking for upscale living and a secure investment? Now’s your chance with the top residential project in R7, offering a prime location and luxury! ✨",3,3,194 Sq. M.,N/A,"BOARDWALK, New Capital City, Cairo","3,931,510"
2025-03-31,Apartment,Luxury finished apartment with furniture in Al-Tikfat with a high return on investment in dollars and a 40% discount for sale in the best location,2,2,130 Sq. M.,"Down payment: EGP 900,000","Zed East Compound, 6th Settlement, New Cairo, Cairo","9,000,000"
2025-03-31,Villa,Villa For Sale at Mivida Prime Location big type,5,5,933 Sq. M.,N/A,"Mivida Compound, 5th Settlement, New Cairo, Cairo","112,000,000"
2025-03-31,Villa,"Villa with private pool, no down payment, installments over 12 years, and a fantastic discount, for sale directly on the Suez Road",5,4,260 Sq. M.,"Down payment: EGP 1,000,000","Stone Park Compound, Katameya, Cairo","13,000,000"
2025-03-31,Apartment,Apartment for sale in a premium location under market price,2,2,100 Sq. M.,N/A,"Rovan, Sheikh Zayed, Giza","3,000,000"
2025-03-31,Apartment,"Buy and invest in the most upscale compound, 130 square meters, fully finished",2,2,130 Sq. M.,"Down payment: EGP 1,045,251","6th Settlement, New Cairo, Cairo","10,452,510"
2025-03-31,Apartment,"Luxury Living at Iconic – El Hadaba, Hurghada",1,1,39 Sq. M.,"Down payment: EGP 327,600","Hurghada, Red Sea","1,638,000"
2025-03-31,Apartment,Apartment for sale in Beta Greens-Mostakbal City fully finished with down payment 10% and installments over 8 years,3,3,138 Sq. M.,"Down payment: EGP 950,000","Beta Greens, Mostakbal City, Cairo","9,500,000"
2025-03-31,Apartment,Apartment for sale in Beta Greens-Mostakbal City fully finished with down payment 5% and installments over 8 years,3,3,151 Sq. M.,"Down payment: EGP 455,000","Beta Greens, Mostakbal City, Cairo","9,100,000"
2025-03-31,Apartment,"With a 1.5% down payment, a luxurious 217 sqm apartment, fully finished, in the New Alamein Towers",4,3,217 Sq. M.,"Down payment: EGP 1,500,000","Alamein Towers, North Coast, Matruh","30,000,000"
2025-03-31,Apartment,"Two-bedroom apartment, 130 m, for sale + the largest garden, a distinguished location, a wall in a wall with Madinaty, in installments",2,2,130 Sq. M.,"Down payment: EGP 922,000","Sarai, Mostakbal City, Cairo","4,800,000"
2025-03-31,Duplex,For Sale: Prime Duplex in Eastown by SODIC,3,3,263 Sq. M.,N/A,"Sodic East, New Heliopolis, Cairo","20,000,000"
2025-03-31,Apartment,lowest down payment and lowest monthly installment in October,2,2,107 Sq. M.,"Down payment: EGP 120,150","Hadayek October, Giza","8,010,000"
